Id,SalePrice
1684,172095.21379589173
1685,170457.08453382357
1686,172533.02211900594
1687,168097.04844053832
1688,189735.05324052376
1689,193895.80350999816
1690,192932.56063782005
1691,183373.4108770069
1692,277636.2169650862
1693,166688.6918921666
1694,181725.2091277119
1695,165510.15361794434
1696,271841.12346483703
1697,179694.01318940756
1698,362605.7839606424
1699,323584.3053542533
1700,238168.19431686634
1701,267866.6821060542
1702,245684.11864423595
1703,256332.38497996074
1704,285965.3031773295
1705,244352.99069520392
1706,459512.04603284015
1707,220309.69762335875
1708,202836.25278301543
1709,273346.4335747309
1710,222860.29408678546
1711,261381.81359002512
1712,266996.24458038906
1713,265027.01441436855
1714,218723.92545233446
1715,207387.94390154493
1716,196670.77685062564
1717,174841.880821489
1718,134953.01582069913
1719,199760.81735741702
1720,247134.55149009643
1721,170453.8661288597
1722,129441.90446928854
1723,155618.58883462902
1724,210938.20668706743
1725,236862.406828799
1726,184676.67388745377
1727,154393.94187033185
1728,181387.44364713473
1729,158131.04960482588
1730,162992.61546829395
1731,117926.24648356184
1732,129139.59599192283
1733,122161.35807760802
1734,121342.54598331265
1735,137568.03053028308
1736,115834.96298005775
1737,327466.109353752
1738,214157.19889270322
1739,295989.022296927
1740,216597.32254396082
1741,194218.45331504848
1742,167785.831791698
1743,174957.6314007693
1744,294085.56791559566
1745,218176.1581790988
1746,221942.25460058099
1747,217327.14419795107
1748,228945.25406928378
1749,151330.3136463229
1750,133300.500330744
1751,243017.00641937333
1752,121109.52635676073
1753,147030.89361577408
1754,200007.79944095635
1755,167859.73362487953
1756,130577.0709577537
1757,118183.05709688886
1758,151863.46461811994
1759,159997.7519816688
1760,162998.74115020386
1761,139225.3799121776
1762,184225.7789477936
1763,169576.6617531018
1764,115687.31943899754
1765,168990.6844138289
1766,182997.95765653285
1767,217646.18791868072
1768,144770.53688818918
1769,177845.26736831485
1770,151469.0476037628
1771,125259.96236005699
1772,132070.110841719
1773,126025.45564005995
1774,128742.79800552104
1775,138662.20261381823
1776,123977.57979465093
1777,115285.63932658164
1778,141818.0012042048
1779,120173.06336049212
1780,173657.85306836487
1781,133977.6565711578
1782,96186.0502704269
1783,135072.65423592113
1784,108450.03368503561
1785,121369.59570750967
1786,149681.71218649982
1787,160785.59967469674
1788,57187.00576151366
1789,108267.22122539366
1790,86877.83110132693
1791,198852.15113206845
1792,153296.21731728115
1793,137818.69645425014
1794,145078.00478683095
1795,127866.25231709602
1796,129609.46872144067
1797,112738.08041263148
1798,122411.55863205597
1799,111175.49592303907
1800,128431.88683173934
1801,122214.326806087
1802,129468.53065222217
1803,149268.72554284308
1804,144761.91176593932
1805,142384.41840237883
1806,116494.29530977391
1807,129768.3601824236
1808,121404.44696766928
1809,114548.1116337677
1810,138672.28965002956
1811,92406.09241023967
1812,94457.82517068983
1813,117083.91466904862
1814,96315.50939715508
1815,54682.42313322051
1816,96926.50798662928
1817,112567.55488516558
1818,143328.17786440224
1819,122997.28439982829
1820,59521.837260290864
1821,107608.90410756035
1822,147954.37113057618
1823,43968.621605019405
1824,135644.43695715495
1825,138724.7720591267
1826,105762.39898737361
1827,102201.12748641583
1828,140635.28077850695
1829,121950.00299884891
1830,140058.55631189892
1831,156132.29014132085
1832,95972.84169537378
1833,142854.90545011184
1834,117468.550462498
1835,137178.52272248146
1836,123735.19738085964
1837,94622.33121721042
1838,116606.263470292
1839,99894.64137486172
1840,158729.7350804808
1841,140013.59225054912
1842,81657.92796056134
1843,137382.89579296886
1844,137322.94729400708
1845,138921.92458796472
1846,155496.28675299458
1847,176325.6474053344
1848,56086.99134953992
1849,115549.54455082245
1850,117317.50783359917
1851,158049.22303304033
1852,129628.41467427906
1853,135811.20001437125
1854,175208.94307114108
1855,143426.5118058587
1856,216892.37266163487
1857,160195.1264054007
1858,133548.2572840515
1859,116500.78496427141
1860,144521.73131795405
1861,116724.74568194704
1862,320333.63221282756
1863,320008.0030369966
1864,320008.0030369966
1865,338100.87335953146
1866,337271.846970003
1867,235482.89390594396
1868,303378.2562409452
1869,200493.2543540975
1870,234204.36829489676
1871,247286.4987079128
1872,168024.04378427326
1873,235573.30447437195
1874,149081.20211609386
1875,208065.29487632398
1876,194789.194442471
1877,212181.11343041682
1878,197432.88853358699
1879,134800.5282349969
1880,137970.92809725858
1881,253405.68927241414
1882,253618.6866569415
1883,192051.70799566183
1884,202963.74428923192
1885,253763.71585493773
1886,298813.01390499255
1887,207067.9563129341
1888,279199.51922235836
1889,156005.06972291088
1890,130944.27917347854
1891,136143.25176802019
1892,107638.38451334187
1893,135020.85733411417
1894,123774.97838591985
1895,138801.4887871315
1896,126094.39374467963
1897,118746.1797325532
1898,111551.69514518927
1899,152001.59279965272
1900,152634.0525471091
1901,170626.83580109026
1902,138131.13612258108
1903,219947.38361248808
1904,142038.42371857777
1905,194940.8237221462
1906,168880.7372014863
1907,208850.66251938778
1908,107376.95327647674
1909,136063.22691747773
1910,121417.37770560417
1911,209168.48919865637
1912,280304.7751903038
1913,149245.35939309193
1914,63811.15698764697
1915,329376.8727192316
1916,67022.32693633834
1917,262991.9651417
1918,142927.64406606418
1919,170817.57387921104
1920,145403.443571758
1921,423017.36703823187
1922,327372.9156463137
1923,219563.55161411338
1924,221681.60964293242
1925,203419.99161683716
1926,408775.332172105
1927,135327.92031995268
1928,156845.78836046773
1929,124858.99653843863
1930,134470.40273573238
1931,144990.92074941524
1932,135295.65421116803
1933,176135.8355192612
1934,178714.42306091017
1935,168476.31209755645
1936,181347.63707526677
1937,176492.33905366278
1938,170636.34719353795
1939,261155.48624912926
1940,190057.13927922194
1941,171221.55102007056
1942,182088.44572259605
1943,211959.57899529062
1944,346148.37370969646
1945,371337.42559729493
1946,150148.56444866685
1947,310679.3396354489
1948,190245.66308342523
1949,233582.43873173837
1950,183495.59665691378
1951,262887.901906434
1952,221154.71985791184
1953,170852.15311321273
1954,192038.06084104287
1955,129376.59554085396
1956,283408.66729882674
1957,152053.6024294773
1958,314751.7457941447
1959,141001.974030821
1960,116596.69508822003
1961,119887.74183451057
1962,97276.3185565345
1963,106122.9751233193
1964,105198.5591050787
1965,142909.45282805903
1966,147746.98690808495
1967,290749.4597096065
1968,437588.765801008
1969,399748.6847294226
1970,449814.01631876914
1971,448105.26960989746
1972,388176.4525240186
1973,269428.5957545684
1974,319586.26639988855
1975,469500.1825118868
1976,272621.96501214884
1977,369904.1532932747
1978,366586.885149074
1979,332958.3681265875
1980,193694.69387723575
1981,357434.1462431485
1982,220493.39983232273
1983,205099.3506687881
1984,169506.23006732334
1985,221427.27412031262
1986,215873.83195682347
1987,175875.17760997682
1988,174193.42945804607
1989,195168.69307381404
1990,218605.8901148032
1991,257977.9777635004
1992,215492.88052462175
1993,171227.42013557753
1994,245253.77385680354
1995,186500.07749736108
1996,256558.12239545793
1997,338285.5155652799
1998,336250.3037608996
1999,256820.95252140006
2000,306236.9096310754
2001,267238.2904421378
2002,249498.17378732748
2003,283294.72101704916
2004,264577.6600260453
2005,229340.91816033388
2006,225256.3879954803
2007,252532.01955945164
2008,220831.5208847407
2009,190511.13492285606
2010,195252.31725817343
2011,142259.8232727513
2012,179671.74850515818
2013,179095.14526612946
2014,177575.12232225796
2015,202059.07809651113
2016,187350.65357884005
2017,198097.1845980973
2018,132093.16177257034
2019,135802.51257371757
2020,112174.88942998809
2021,110902.09887106558
2022,180251.55490698054
2023,132759.30086034612
2024,249885.69041264243
2025,367572.47509057797
2026,176474.67327215426
2027,150855.15228096975
2028,151261.4823831319
2029,167382.42959924584
2030,280689.5851274724
2031,247349.33304522815
2032,277147.513495847
2033,273740.25199118594
2034,169348.2167024519
2035,217537.6934813068
2036,192380.00614603324
2037,194845.93474171066
2038,305795.77026051225
2039,229790.56013991628
2040,337942.3468303968
2041,293466.64304176613
2042,206962.51893286142
2043,170982.55778551294
2044,176302.55358956422
2045,208400.94785367366
2046,137530.64633869467
2047,139049.0791206258
2048,138907.1515605572
2049,135568.09353146882
2050,176558.0292585514
2051,111390.85308103605
2052,124915.58404619117
2053,148861.2148660837
2054,96241.40679121329
2055,156140.8112106395
2056,142297.46682848845
2057,114928.00089473682
2058,220511.67621133314
2059,133448.06918394932
2060,168841.46129995803
2061,177143.80661425425
2062,127592.14835465519
2063,114383.14288552062
2064,136331.59513308617
2065,116194.57965893735
2066,177157.8183158663
2067,124428.86282841247
2068,129506.23435727396
2069,87363.77282967464
2070,110081.4694820952
2071,101262.55469894658
2072,121956.36453790602
2073,140530.14491575328
2074,190589.64419270013
2075,148433.28820996353
2076,122489.81836206156
2077,145340.9195055692
2078,126841.26437148578
2079,130410.77957476632
2080,111309.6717083344
2081,121788.58090315462
2082,127869.68432912283
2083,138487.47898171973
2084,110766.58923106806
2085,119153.6194290373
2086,128389.1152447566
2087,115141.73049933286
2088,100660.38893131426
2089,76692.75091657022
2090,125407.07314144523
2091,114652.72532575582
2092,121872.0670219568
2093,114093.605439856
2094,123144.74916983345
2095,142060.05237894025
2096,78543.388647439
2097,96238.68709147723
2098,136743.92463669184
2099,60585.76430085121
2100,83457.23422006075
2101,119076.23974902791
2102,122243.48147504998
2103,104074.8425675507
2104,137499.56581383938
2105,121353.74704374286
2106,69241.37000185123
2107,204461.0931815897
2108,109361.4154696144
2109,108824.7704797633
2110,137995.14479315223
2111,158042.1730105945
2112,142979.15548881344
2113,121132.05915341189
2114,119887.60742513876
2115,162010.75430785224
2116,121274.04568237372
2117,147956.2517727571
2118,123021.51911429415
2119,114316.36168448436
2120,118663.33747613174
2121,86388.13753182896
2122,113567.60955101089
2123,90024.57885870333
2124,167666.88226567808
2125,130860.3202051381
2126,149275.8451804267
2127,154617.4139772709
2128,119021.2263766044
2129,100877.72300098355
2130,133111.11879130825
2131,145982.77250356835
2132,110320.98997790866
2133,124640.11435072256
2134,121097.22235351778
2135,91733.55234805006
2136,71147.91224739251
2137,109188.66053778563
2138,130457.32193213521
2139,152102.9361842394
2140,144753.81469986733
2141,151317.79302584322
2142,129023.7374049516
2143,142810.353200665
2144,125001.39024697247
2145,137851.63652056386
2146,162990.04478777532
2147,150235.51120478098
2148,131839.17956703715
2149,151338.19195546902
2150,223953.58237683866
2151,124792.7575375519
2152,181412.82582223558
2153,171313.2991016154
2154,107691.76407828816
2155,139136.09440338827
2156,280476.3863421183
2157,239099.2531014744
2158,232067.70575625863
2159,213092.0543933152
2160,171835.9485815801
2161,243002.7905388171
2162,394900.8653383751
2163,373375.3921132606
2164,253256.00917585212
2165,187002.68095899626
2166,151119.78875267817
2167,216974.93149995897
2168,202310.4603061812
2169,197915.8952939057
2170,215475.95109001343
2171,152896.61675945454
2172,138536.91528962043
2173,169171.21460265148
2174,231945.97831549234
2175,307333.1451834988
2176,323336.33969212446
2177,238945.89624020745
2178,215771.63429605978
2179,139732.1702506895
2180,214980.1193718594
2181,191140.4026122304
2182,224633.97834317392
2183,189427.4503552506
2184,124623.1846933428
2185,123907.56915689664
2186,147425.2842200581
2187,157057.8195406324
2188,158305.6626843023
2189,234574.51815775037
2190,84278.08811645542
2191,80402.45859707265
2192,94558.69307259
2193,106362.11484879257
2194,105846.6911200838
2195,115511.68955766302
2196,109513.17865743901
2197,124806.58377749022
2198,161827.4686906682
2199,171582.06451110842
2200,143187.06654033856
2201,142207.4188140777
2202,203540.4689576508
2203,139152.02448881592
2204,178848.6160130746
2205,108100.95665937834
2206,136582.67133160873
2207,212185.0066385962
2208,250262.93120662094
2209,218891.51141626903
2210,118432.84942117611
2211,119351.90302009371
2212,114490.56789021468
2213,104056.33630005723
2214,131143.55396717918
2215,102799.7555336567
2216,148487.614053895
2217,84559.73681733072
2218,79588.71521083344
2219,77497.94109815899
2220,72545.1382356922
2221,331749.00747137656
2222,264874.31225662696
2223,300492.5399573852
2224,211730.3598052554
2225,122992.32871290212
2226,192222.63302837583
2227,201574.56204355886
2228,269610.75199568435
2229,254581.38682437665
2230,151427.08926575395
2231,220054.24214536746
2232,176400.5094982734
2233,175386.27549845475
2234,243571.22752831038
2235,224306.41232494786
2236,264043.05571998045
2237,359491.86640402226
2238,202787.35318495714
2239,115024.68379937769
2240,160497.24704468247
2241,162623.79522140804
2242,126649.81929844417
2243,128627.614591277
2244,106318.41603077976
2245,101121.88229971252
2246,144057.79829653457
2247,111828.616401099
2248,124957.74073921487
2249,126533.90751617467
2250,134687.82859113778
2251,113326.07849499825
2252,176003.49643411965
2253,151440.23494106182
2254,168574.06365859802
2255,188058.3693647407
2256,185983.36366220083
2257,210721.248018236
2258,166724.14632516456
2259,170213.61506180643
2260,160015.55084457475
2261,190391.54459749276
2262,211969.81849429107
2263,359311.54162005056
2264,429467.3459414427
2265,178238.87797704292
2266,292617.5404139102
2267,371884.0836800582
2268,407755.9389242206
2269,144275.3904022461
2270,191868.29877493816
2271,218816.41372168355
2272,207825.22637216284
2273,163701.41752870908
2274,173879.30099897148
2275,171000.2833179156
2276,191008.5446069667
2277,181629.2795323643
2278,140084.42023341602
2279,127226.36051319828
2280,125741.96542600122
2281,167040.1118608726
2282,186901.4908156996
2283,106556.08734100556
2284,110401.30612146606
2285,149045.89697117
2286,121193.06615755401
2287,365170.9913470883
2288,267797.7390434635
2289,381644.2742248592
2290,452618.3890579505
2291,329213.7980261197
2292,431733.36047800136
2293,474659.35547817627
2294,406581.7293533459
2295,454591.92037559807
2296,283764.4870119905
2297,317905.9352088977
2298,339726.3443014654
2299,379635.25974771904
2300,332429.1972423743
2301,287641.3387547359
2302,244800.38012683997
2303,239070.11733318324
2304,241210.32240583588
2305,187590.7756940523
2306,184632.41589550322
2307,187218.37779154762
2308,221623.79459822798
2309,285781.1475113403
2310,211232.16496631375
2311,195433.4282745545
2312,182991.73995650126
2313,170784.15272301168
2314,172330.81710821728
2315,175710.4133916537
2316,196871.880600981
2317,179676.09536238143
2318,177544.967572788
2319,178420.58602529252
2320,203810.4375514385
2321,247287.54841595236
2322,175118.98322545216
2323,186753.08578766932
2324,172331.09711819002
2325,214199.01797992742
2326,167840.13451950208
2327,210672.3889224898
2328,225607.80406772712
2329,183797.64127789743
2330,174784.1489208657
2331,371205.4176523082
2332,391617.30785820907
2333,318734.6093257875
2334,255320.96879046664
2335,267224.0554524276
2336,332590.54866333515
2337,209880.31150439213
2338,275947.31984288857
2339,222815.60445986822
2340,411849.9318161638
2341,220073.64888973848
2342,242548.31032026198
2343,221350.53028246108
2344,223121.9726277084
2345,240002.3262399722
2346,215447.87841150773
2347,197157.60236501214
2348,238900.1456884935
2349,182182.9629303764
2350,294950.1306286266
2351,262426.9319915258
2352,252583.72488750273
2353,246670.40327373345
2354,137997.1370601466
2355,151424.31722884835
2356,153330.83256603556
2357,194846.1908063051
2358,190604.5374594474
2359,131435.80073225254
2360,111488.16879981101
2361,141116.42003080144
2362,264316.78038223926
2363,137713.5569993498
2364,170165.29242147366
2365,229349.01513150448
2366,194423.99260051514
2367,224419.56087484173
2368,217010.39987951444
2369,226817.83229391117
2370,170101.18855965557
2371,166143.72728587204
2372,185041.5641520436
2373,280956.48754696525
2374,318796.05049165536
2375,257126.8223500264
2376,278819.9457975748
2377,340955.18961344357
2378,137985.57616877533
2379,204320.76722608073
2380,148849.9067179761
2381,166552.6848532579
2382,201159.3092698612
2383,203652.0703920599
2384,236024.22039300838
2385,163788.00252326264
2386,137598.7135228422
2387,136228.23761936888
2388,109199.7928653736
2389,119889.95938864982
2390,143595.87334961083
2391,143274.05059744243
2392,111828.98232577051
2393,169962.11700055783
2394,141702.84834236134
2395,208497.7788493277
2396,149067.1158157073
2397,213624.4886161623
2398,135371.98312423122
2399,65313.52931241895
2400,58908.0713543052
2401,114498.29231096829
2402,137471.68013674102
2403,136546.34343455796
2404,151744.74727757115
2405,159812.73787198585
2406,144533.72439783515
2407,124582.53638107251
2408,143346.34415894764
2409,123748.28750291481
2410,171170.62286686565
2411,115750.93446266829
2412,152360.0204193103
2413,128159.49345049418
2414,140378.76143935998
2415,135314.9257493809
2416,127187.70352271054
2417,133319.05272228777
2418,128276.25070287863
2419,119224.51767792969
2420,129133.42524779477
2421,150145.8393903073
2422,112096.33159908134
2423,121813.84598127386
2424,159527.59556388747
2425,223405.58074448304
2426,132866.2961909213
2427,132454.23938705816
2428,183360.66400940952
2429,117795.7414156968
2430,134048.73389995095
2431,117303.9735591416
2432,144935.45473555758
2433,145637.30682402416
2434,134986.90045171394
2435,153782.57277942076
2436,109645.46418577374
2437,105610.02387059657
2438,129186.2327898872
2439,106542.90305133005
2440,119471.08822263069
2441,97308.08611248303
2442,101559.93699630957
2443,121520.43029413368
2444,125869.87789167088
2445,80269.43685293788
2446,135915.61191545715
2447,185688.84076788343
2448,134580.02662649524
2449,103251.96702247635
2450,142445.34943657645
2451,133445.32095762115
2452,203932.97010608204
2453,97397.3285493417
2454,127935.48755526452
2455,122995.73955376481
2456,132399.9663671637
2457,126807.5698688427
2458,129020.87669319488
2459,110536.8851879627
2460,132927.94019951165
2461,118557.87383281699
2462,134525.22978510646
2463,121470.7945955251
2464,172110.11702648157
2465,137906.8387571171
2466,111059.68294273046
2467,143677.05523476598
2468,70697.66998551431
2469,71321.22516903793
2470,193043.3128322632
2471,209196.486521574
2472,167340.99797462753
2473,111747.49247971049
2474,79019.47303535178
2475,230138.5976150179
2476,110371.44245833393
2477,125245.86534893053
2478,149949.4835207447
2479,107371.99512240957
2480,152944.50320237456
2481,127254.25432219879
2482,126780.38689759746
2483,114556.99584541292
2484,120689.18572390081
2485,123345.74259735717
2486,163169.05178210657
2487,196604.9552589624
2488,161626.05966654661
2489,149537.6580187628
2490,152866.35153493908
2491,97915.5080363146
2492,181975.99922574102
2493,153451.0075234957
2494,150453.47569869613
2495,96143.26828610923
2496,254563.39132578374
2497,152558.07609125355
2498,109516.65259893412
2499,93677.46233657455
2500,132870.41062779847
2501,137056.1536071816
2502,149055.98685008465
2503,97227.49576076891
2504,166616.87031359607
2505,220945.9574574704
2506,247357.44436939008
2507,303082.17492702627
2508,250005.95397570496
2509,215880.45414977486
2510,219955.5614789647
2511,176360.66849835205
2512,200001.61762651513
2513,213580.02153385204
2514,254741.66564336224
2515,148098.52695504966
2516,169838.27856264912
2517,143853.8101249876
2518,157677.4275396336
2519,219579.83523607426
2520,217376.24280440138
2521,189550.1260675589
2522,222233.94238754464
2523,126253.14698433664
2524,136033.57903199716
2525,147729.187827003
2526,136182.6175459709
2527,121491.56265208543
2528,131402.50367466782
2529,129993.68556001889
2530,126558.75893983748
2531,243988.26403292245
2532,223938.1938949358
2533,195668.46794223232
2534,235227.38409527208
2535,317632.4736981102
2536,239650.40689892689
2537,240763.35545305055
2538,181434.4185125666
2539,191346.59244007146
2540,172191.7189171277
2541,181625.27684385914
2542,161925.48974551816
2543,131707.78830140695
2544,126083.23403614627
2545,134306.61215892038
2546,133681.288841205
2547,137581.20405831822
2548,156281.49184404462
2549,156069.43569332507
2550,281031.8204503649
2551,139007.4279964626
2552,127652.36398607475
2553,73949.99901442388
2554,103052.89957920994
2555,123737.36212180261
2556,106954.45822121527
2557,115284.33162274897
2558,159757.73640045998
2559,134893.11307241258
2560,141278.92960847853
2561,143572.97246346285
2562,127873.61350038179
2563,142840.76139392774
2564,194141.01849800668
2565,143917.09625722855
2566,163000.18838268847
2567,126807.61267162237
2568,200036.3120583517
2569,198805.9360163964
2570,117066.8573967795
2571,174777.65846343426
2572,157879.95529538483
2573,215335.00137258973
2574,247496.4903563326
2575,130541.49308372915
2576,119086.7833989716
2577,144017.229745163
2578,86671.00434981668
2579,64352.00489741209
2580,111605.98052981764
2581,115387.07782865045
2582,111178.85519799616
2583,275778.0106587083
2584,163864.53230618002
2585,181880.83950678204
2586,216953.87120580763
2587,204504.0057625113
2588,151592.68802725722
2589,152128.43688923348
2590,211193.91453779058
2591,219276.08810534835
2592,211627.95189567693
2593,259594.57821011636
2594,176319.75688606524
2595,203769.38644494838
2596,320209.9813234687
2597,186319.99446936825
2598,281080.15774401306
2599,326989.1987198023
2600,167403.5219486253
2601,149656.69774255005
2602,84238.40259823992
2603,94120.6337233359
2604,88623.98296297046
2605,79580.2417845597
2606,148605.9580867556
2607,192687.453957801
2608,198398.05602404446
2609,164150.52163930913
2610,112579.18233691315
2611,125623.95766632729
2612,156634.97576828167
2613,137031.5983529207
2614,127561.71442616929
2615,155578.51097370064
2616,146094.399918846
2617,191205.23091169918
2618,196342.97679851335
2619,205719.18085835018
2620,183148.2155594172
2621,177278.78047222894
2622,183728.18932907577
2623,249429.14527221187
2624,296955.1522236023
2625,305165.66326504585
2626,171338.90031062998
2627,171529.68862510566
2628,467461.2733094439
2629,495413.8642508682
2630,353138.2479140066
2631,455106.85987172084
2632,435293.8931266179
2633,302054.9758863961
2634,408869.0145182862
2635,158774.26835772028
2636,186927.78157579261
2637,186833.90447760443
2638,255445.82473920763
2639,186841.08398966826
2640,151012.0142746219
2641,105015.4726737456
2642,188615.06738589314
2643,100234.61568649823
2644,126217.75562479137
2645,108652.26665738794
2646,97455.25818937854
2647,105556.23437332734
2648,144189.82104982436
2649,146487.44176887802
2650,145535.11319113622
2651,141207.79509953962
2652,428595.3523127561
2653,256667.38487626816
2654,249923.32383620815
2655,384231.89349887386
2656,325804.12992944056
2657,360503.97547340544
2658,301223.183421812
2659,301424.9911190331
2660,355565.3154612762
2661,355605.9934632768
2662,357368.78361498984
2663,285767.15971814684
2664,276134.5248437731
2665,322908.31684677326
2666,286690.0930168007
2667,163802.937189073
2668,180624.42054164514
2669,174552.26131701388
2670,283596.7197141341
2671,184023.74960809553
2672,194250.589582357
2673,208609.61180724227
2674,206052.79589008875
2675,169228.27314515456
2676,191898.31483515087
2677,195922.14277582662
2678,255252.34398456494
2679,272475.893061584
2680,281650.2418806055
2681,419227.372997423
2682,320956.4518218695
2683,516734.2655304797
2684,312669.22451545065
2685,332934.4319954613
2686,254875.64071678484
2687,330485.7256301462
2688,229153.9803803414
2689,208203.3855477603
2690,473052.29593682993
2691,184085.20586491536
2692,137308.51891025578
2693,195629.54523046841
2694,140643.19892017983
2695,189223.2507773159
2696,185869.6598773418
2697,184360.61991280393
2698,189524.9836038435
2699,168680.33050358293
2700,157127.7567896867
2701,153965.01818015947
2702,108999.41678015926
2703,132362.65632805918
2704,139323.70943766081
2705,117683.19103194235
2706,120717.75681526848
2707,124024.42803337975
2708,132690.94857371948
2709,106530.95985576228
2710,129498.41489401831
2711,274410.29944655823
2712,375081.440575602
2713,174923.71527334774
2714,151360.5096122772
2715,164947.58860462104
2716,154516.5329879517
2717,190227.78398439364
2718,230351.70654043442
2719,157751.2616420604
2720,172661.99516617783
2721,131811.6513073793
2722,163310.49679981507
2723,147692.99144853512
2724,128197.31899626549
2725,133556.94973698293
2726,146653.38150314614
2727,180300.71458439465
2728,170058.0321250023
2729,146554.5907497042
2730,141405.3364218098
2731,135346.530617281
2732,125587.96434595827
2733,155993.859335002
2734,160344.73968090105
2735,134853.23884820656
